list	listen	N	N	en	suffix
Angola	Angolan	N	N	an	suffix
gram	decigram	J	N	deci	prefix
gram	centigram	N	N	centi	prefix
krkavý	krkavec	J	N	ec	suffix
gram	kilogram	J	N	kilo	prefix
ponořit	ponorka	V	N	ka	suffix
číslo	prvočíslo	N	N	prvo	prefix
hrdý	hrdina	J	N	ina	suffix
zmrzlý	zmrzlina	J	N	ina	suffix
Egypt	Egypťan	N	N	an	suffix
blahý	blaze	J	R	e	suffix
koupit	kupec	V	N	ec	suffix
kyselý	kyselina	J	N	ina	suffix
kyslík	kysličník	N	N	ník	suffix
kyselý	kyslík	J	N	ík	suffix
domorodý	domorodec	J	N	ec	suffix
Slovensko	Slovák	N	N	ák	suffix
opilý	opilec	J	N	ec	suffix
zelený	zelenina	J	N	ina	suffix
voda	vodík	N	N	ík	suffix
Ir	Irsko	N	N	sko	suffix
chobot	chobotnice	N	N	nice	suffix
Řek	Řecko	N	N	cko	suffix
Němec	Německo	N	N	cko	suffix
byte	gigabyte	N	N	giga	prefix
hertz	megahertz	N	N	mega	prefix
pátý	pátek	J	N	ek	suffix
bit	kilobit	N	N	kilo	prefix
byte	kilobyte	N	N	kilo	prefix
byte	megabyte	N	N	mega	prefix
Polák	Polka	N	N	ka	suffix
Čech	Češka	N	N	ka	suffix
slovo	slovník	N	N	ník	suffix
joule	gigajoule	N	N	giga	prefix
potřeba	potřebovat	N	V	ovat	suffix
jít	přijít	V	V	při	prefix
byte	terabyte	N	N	tera	prefix
ložit	položit	V	V	po	prefix
led	leden	N	N	en	suffix
dub	duben	N	N	en	suffix
říje	říjen	N	N	en	suffix
nemoc	nemocnice	N	N	nice	suffix
pata	patka	N	N	ka	suffix
Apač	apačština	N	N	ština	suffix
tučný	tučňák	J	N	ák	suffix
nedbalý	nedbalost	J	N	ost	suffix
vidle	vidlička	N	N	ička	suffix
byte	petabyte	N	N	peta	prefix
hák	háček	N	N	ek	suffix
bratr	brach	N	N	ch	suffix
Anglie	angličtina	N	N	čtina	suffix
milý	milovat	J	V	ovat	suffix
kotel	kotlina	N	N	ina	suffix
jet	projet	N	V	pro	prefix
bít	bič	V	N	č	suffix
cizí	cizinec	J	N	nec	suffix
chodit	chodba	V	N	ba	suffix
hrad	zahrada	N	N	za	prefix
opak	opakovat	J	V	ovat	suffix
moct	pomoct	V	V	po	prefix
mřít	umřít	V	V	u	prefix
jet	přijet	N	V	při	prefix
cesta	cestovat	N	V	ovat	suffix
hertz	gigahertz	N	N	giga	prefix
ledový	ledovec	J	N	ec	suffix
skloňovat	skloňování	V	N	ání	suffix
pojit	připojit	V	V	při	prefix
watt	megawatt	N	N	mega	prefix
lama	lamí	N	J	í	suffix
spokojený	spokojenost	J	N	ost	suffix
watt	gigawatt	N	N	giga	prefix
watt	terawatt	N	N	tera	prefix
joule	megajoule	N	N	mega	prefix
joule	kilojoule	N	N	kilo	prefix
joule	terajoule	N	N	tera	prefix
bit	megabit	N	N	mega	prefix
číslo	číslovka	N	N	ovka	suffix
protivný	protivník	J	N	ník	suffix
lid	lidstvo	N	N	stvo	suffix
hrdina	hrdinka	N	N	ka	suffix
věda	vědec	N	N	ec	suffix
ještěr	ještěrka	N	N	ka	suffix
metr	kilometr	N	N	kilo	prefix
jmenovat	jmenovatel	V	N	tel	suffix
čítat	čitatel	V	N	tel	suffix
náchylný	náchylnost	J	N	ost	suffix
bor	borůvka	N	N	ka	suffix
spojit	spojka	V	N	ka	suffix
slovo	příslovce	N	N	pří	prefix
jméno	zájmeno	N	N	za	prefix
část	částice	N	N	ice	suffix
pořádat	pořadač	V	N	ač	suffix
přítomnost	nepřítomnost	N	N	ne	prefix
ledvinky	nadledvinky	N	N	nad	prefix
žluč	žlučník	N	N	ník	suffix
žár	žárovka	N	N	ovka	suffix
útočný	útočnost	J	N	ost	suffix
vlákno	vláknina	N	N	ina	suffix
zaměstnat	zaměstnání	V	N	ání	suffix
sklo	sklenice	N	N	nice	suffix
žvýkat	žvýkačka	V	N	čka	suffix
savý	savec	J	N	ec	suffix
větrat	větrák	V	N	ák	suffix
řezat	řezník	V	N	ník	suffix
červená	červenka	N	N	ka	suffix
válka	válečník	N	N	ník	suffix
hostit	hostina	V	N	ina	suffix
závislý	závislost	J	N	ost	suffix
nezávislý	nezávislost	J	N	ost	suffix
průměrný	průměrnost	J	N	ost	suffix
žaloba	žalobce	N	N	ce	suffix
krev	krvinka	N	N	inka	suffix
hltat	hltan	V	N	an	suffix
trávit	trávení	V	N	ení	suffix
chrupavý	chrupavka	J	N	ka	suffix
kůra	korýš	N	N	ýš	suffix
plachta	plachetnice	N	N	nice	suffix
měkký	měkkýš	J	N	ýš	suffix
